name,company,place,salary,education,experience,label,scale,href,key_word,salary_avg,experience_years,education_level,scale_value,cluster
区域经理,某知名公司,西安-雁塔区,20-30k·14薪,硕士,3-5年,某知名公司 融资未公开,500-999人,https://www.liepin.com/a/69867031.shtml,物联网,25.0,4.0,4,3,1
总经理,某西安其他商务服务业公司,西安,20-40k,本科,5-10年,某西安其他商务服务业公司,1-49人,https://www.liepin.com/a/69671675.shtml,物联网,30.0,7.5,3,0,3
首席运营官,某西安知识产权服务公司,西安,20-40k,本科,10年以上,某西安知识产权服务公司,1-49人,https://www.liepin.com/a/68620459.shtml,物联网,30.0,10.0,3,0,3
通信测试工程师(初级),芯派科技,西安-高新区,5-10k,本科,1年以下,芯派科技 C轮,100-499人,https://www.liepin.com/job/1979048237.shtml,物联网,7.5,1.0,3,2,4
高级后端开发工程师,深开鸿,西安-高新区,25-35k,本科,5-10年,深开鸿 天使轮,500-999人,https://www.liepin.com/job/1978959943.shtml,物联网,30.0,7.5,3,3,1
项目经理（能源）,思安新能源,西安-高新区,15-20k,本科,5-10年,思安新能源,100-499人,https://www.liepin.com/job/1978949235.shtml,物联网,17.5,7.5,3,2,3
售前顾问,西安莱特信息工程有限公司,西安-未央区,10-13k,硕士,经验不限,西安莱特信息工程有限公司 融资未公开,50-99人,https://www.liepin.com/job/1978799015.shtml,物联网,11.5,0.5,4,0,4
销售经理（西安） (MJ005954),上海移远通信技术股份有限公司,西安-高新区,8-13k,大专,2年以上,上海移远通信技术股份有限公司 沪深A股上市,5000-10000人,https://www.liepin.com/job/1978475767.shtml,物联网,10.5,2.0,2,5,4
软件测试TSE(J10093),有方科技,西安-高新区,13-20k,统招本科,5-10年,有方科技 科创板上市,500-999人,https://www.liepin.com/job/1978368109.shtml,物联网,16.5,7.5,3,3,1
项目经理/主管（能源数字化方向）,思安新能源,西安-高新区,15-20k·13薪,本科,5-10年,思安新能源,100-499人,https://www.liepin.com/job/1977875955.shtml,物联网,17.5,7.5,3,2,3
硅片业务系统开发高级主任工程师(052315),隆基绿能,西安-未央区,20-30k,本科,5-10年,隆基绿能 沪深A股上市,10000人以上,https://www.liepin.com/job/1977834803.shtml,物联网,25.0,7.5,3,5,1
售前经理,山东恒远智能科技有限公司,西安-高新区,18-30k,本科,5-10年,山东恒远智能科技有限公司 B轮,100-499人,https://www.liepin.com/job/1977420697.shtml,物联网,24.0,7.5,3,2,3
mes项目经理,山东恒远智能科技有限公司,西安-高新区,12-25k,本科,3年以上,山东恒远智能科技有限公司 B轮,100-499人,https://www.liepin.com/job/1977419763.shtml,物联网,18.5,3.0,3,2,4
MES项目经理,山东恒远智能科技有限公司,西安-高新区,10-25k,本科,3年以上,山东恒远智能科技有限公司 B轮,100-499人,https://www.liepin.com/job/1977195821.shtml,物联网,17.5,3.0,3,2,4
售前经理,山东恒远智能科技有限公司,西安-高新区,10-30k·13薪,统招本科,3-10年,山东恒远智能科技有限公司 B轮,100-499人,https://www.liepin.com/job/1977195575.shtml,物联网,20.0,6.5,3,2,3
嵌入式软件开发,西安兆孚电气科技股份有限公司,西安-高新区,10-15k,本科,经验不限,西安兆孚电气科技股份有限公司 不需要融资,50-99人,https://www.liepin.com/job/1976931667.shtml,物联网,12.5,0.5,3,0,4
硬件测试工程师,西安西图之光智能科技有限公司,西安-高新区,5-7k,本科,2年以上,西安西图之光智能科技有限公司 A轮,50-99人,https://www.liepin.com/job/1976113337.shtml,物联网,6.0,2.0,3,0,4
智慧空间信息化项目总监(A39207),中邮数智(西安)科技有限公司,西安-高新区,15-30k,统招本科,5-10年,中邮数智(西安)科技有限公司,,https://www.liepin.com/job/1976027299.shtml,物联网,22.5,7.5,3,0,3
嵌入式驱动开发工程师-西安(J13200),广和通,西安-高新区,10-15k,统招本科,3-5年,广和通 已上市,1000-2000人,https://www.liepin.com/job/1976022683.shtml,物联网,12.5,4.0,3,0,4
PLC自控工程师,思安新能源,西安-高新区,10-15k,统招本科,3-5年,思安新能源,100-499人,https://www.liepin.com/job/1975839041.shtml,物联网,12.5,4.0,3,2,4
嵌入式驱动开发工程师(J13049),广和通,西安-高新区,15-25k·15薪,本科,3-10年,广和通 已上市,1000-2000人,https://www.liepin.com/job/1975669991.shtml,物联网,20.0,6.5,3,0,3
量化开发工程师（python）,,北京-房山区,40-60k·16薪,本科,3年以下,某深圳人力资源服务公司,1-49人,https://www.liepin.com/a/70298737.shtml,Python,50.0,3.0,3,0,4
AI攻击策略研究员,某成都网络/信息安全公司,成都-锦江区,20-30k·13薪,本科,3-5年,某成都网络/信息安全公司 A轮,50-99人,https://www.liepin.com/a/71045289.shtml,AI,25.0,4.0,3,0,4
AI算法工程师,某成都通信设备公司,成都,21-40k,本科,经验不限,某成都通信设备公司 融资未公开,1-49人,https://www.liepin.com/a/69004975.shtml,AI,30.5,0.5,3,0,2
AI产品经理,某知名公司,成都,15-25k·13薪,硕士,3-5年,某知名公司,1-49人,https://www.liepin.com/a/69357143.shtml,AI,20.0,4.0,4,0,4
医疗AI平台高级研发工程师,,成都,30-40k·16薪,统招本科,5-10年,某大型知名人工智能公司 已上市,10000人以上,https://www.liepin.com/a/70816243.shtml,AI,35.0,7.5,3,5,1
电商运营经理（AI、潮玩、IP、新消费美妆）,某成都工业自动化公司,成都,30-35k,本科,3-5年,某成都工业自动化公司 D轮及以上,100-499人,https://www.liepin.com/a/71000139.shtml,AI,32.5,4.0,3,2,4
AI Infra工程师（全栈方向）,睿思芯科,成都-高新区,20-40k·14薪,本科,经验不限,睿思芯科 B轮,100-499人,https://www.liepin.com/job/1978057307.shtml,AI,30.0,0.5,3,2,2
AI应用工程师（高教大数据咨询领域）,麦可思数据,成都,15-30k·13薪,统招本科,1-5年,麦可思数据,100-499人,https://www.liepin.com/job/1973619571.shtml,AI,22.5,3.0,3,2,4
语言测试/AI车企/外企,新超硕科技(北京)有限公司,成都-高新区,8-10k,本科,经验不限,新超硕科技(北京)有限公司,500-999人,https://www.liepin.com/job/1978911429.shtml,AI,9.0,0.5,3,3,4
AI产品负责人,某成都互联网公司,成都,25-35k,本科,3-5年,某成都互联网公司,50-99人,https://www.liepin.com/a/68938745.shtml,AI,30.0,4.0,3,0,4
AI&大数据架构师,某北京大型学术/科研公司,成都-武侯区,30-50k·14薪,统招本科,5-10年,某北京大型学术/科研公司 天使轮,500-999人,https://www.liepin.com/a/71054417.shtml,AI,40.0,7.5,3,3,1
解决方案售前顾问-AI方向,某上海计算机软件公司,成都,15-25k,本科,3-5年,某上海计算机软件公司 A轮,50-99人,https://www.liepin.com/a/71069033.shtml,AI,20.0,4.0,3,0,4
前端开发工程师（API &AI World平台）,某北京大型工业自动化公司,成都,20-27k·13薪,统招本科,5-10年,某北京大型工业自动化公司 融资未公开,10000人以上,https://www.liepin.com/a/71006023.shtml,AI,23.5,7.5,3,5,1
AI测试专家（国企）,某知名公司,成都,30-60k,统招本科,5-10年,某知名公司 天使轮,500-999人,https://www.liepin.com/a/71035323.shtml,AI,45.0,7.5,3,3,1
前端开发工程师（API &AI World平台）,某北京大型智能硬件公司,成都-金牛区,20-27k,本科,3-5年,某北京大型智能硬件公司 融资未公开,10000人以上,https://www.liepin.com/a/70990401.shtml,AI,23.5,4.0,3,5,1
AI内容创作,某成都大型珠宝/首饰公司,成都,20-40k,大专,3-5年,某成都大型珠宝/首饰公司,500-999人,https://www.liepin.com/a/71229005.shtml,AI,30.0,4.0,2,3,4
AI工程师（甲方代表）（多语言AI聊天机器人项目）,成都固得好海外企业管理有限公司,成都-高新区,20-25k,学历不限,经验不限,成都固得好海外企业管理有限公司,50-99人,https://www.liepin.com/job/1978115879.shtml,AI,22.5,0.5,0,0,0
AI研发工程师-某央企控股,某成都知名公司,成都,25-40k·14薪,统招本科,5年以上,某成都知名公司 战略融资,100-499人,https://www.liepin.com/a/70728437.shtml,AI,32.5,5.0,3,2,1
AI座舱产品经理,某成都大型整车制造公司,成都-龙泉驿区,30-35k·14薪,统招本科,3-5年,某成都大型整车制造公司 战略融资,5000-10000人,https://www.liepin.com/a/71187149.shtml,AI,32.5,4.0,3,5,1
AI职能体产品经理,某成都大型在线教育公司,成都,20-40k,统招本科,经验不限,某成都大型在线教育公司 A轮,5000-10000人,https://www.liepin.com/a/71413985.shtml,AI,30.0,0.5,3,5,2
AI销售专家,某北京IT服务公司,成都,30-60k·15薪,本科,3-5年,某北京IT服务公司,1-49人,https://www.liepin.com/a/70618497.shtml,AI,45.0,4.0,3,0,4
AI解决方案架构师,某成都大型电子商务公司,成都-金牛区,25-40k,统招本科,5-10年,某成都大型电子商务公司 战略融资,500-999人,https://www.liepin.com/a/71079999.shtml,AI,32.5,7.5,3,3,1
AI项目负责人/技术主管,某成都电子/半导体/集成电路公司,成都-温江区,20-30k,本科,3-5年,某成都电子/半导体/集成电路公司 不需要融资,100-499人,https://www.liepin.com/a/70139203.shtml,AI,25.0,4.0,3,2,4
AI大模型/NLP/图像/推荐/机器学习/运筹/运动控制算法工程师,某大型世界500强通信设备公司,成都,20-40k·16薪,统招本科,经验不限,某大型世界500强通信设备公司 战略融资,10000人以上,https://www.liepin.com/a/71219103.shtml,AI,30.0,0.5,3,5,2
AI数字销售经理,某知名公司,成都,15-20k,学历不限,1年以下,某知名公司,50-99人,https://www.liepin.com/a/70473705.shtml,AI,17.5,1.0,0,0,0
AI产品经理,麦可思数据,成都,20-40k·13薪,硕士,3年以上,麦可思数据,100-499人,https://www.liepin.com/job/1977774451.shtml,AI,30.0,3.0,4,2,4
AI算法专家,某北京大型计算机软件公司,成都,40-60k,硕士,10年以上,某北京大型计算机软件公司 融资未公开,2000-5000人,https://www.liepin.com/a/69832569.shtml,AI,50.0,10.0,4,0,3
AI解决方案售前顾问-飞书渠道,字节跳动,成都-高新区,20-40k,本科,3-10年,字节跳动,10000人以上,https://www.liepin.com/job/1978314395.shtml,AI,30.0,6.5,3,5,1
项目经理（数字政府/智慧城市/AI）,某知名公司,成都,25-45k,硕士,5-10年,某知名公司 融资未公开,10000人以上,https://www.liepin.com/a/69063823.shtml,AI,35.0,7.5,4,5,1
HRBP总监-（AI业务）,某成都知名公司,成都,30-40k·16薪,本科,10年以上,某成都知名公司 已上市,1000-2000人,https://www.liepin.com/a/69242573.shtml,AI,35.0,10.0,3,0,3
AI编译器工程师,某大型世界500强通信设备公司,成都,90-120k·16薪,硕士,5-10年,某大型世界500强通信设备公司 战略融资,10000人以上,https://www.liepin.com/a/68949771.shtml,AI,105.0,7.5,4,5,5
算法工程师（AI+医疗大模型）,某知名公司,成都,35-65k,硕士,5-10年,某知名公司 天使轮,500-999人,https://www.liepin.com/a/71035271.shtml,AI,50.0,7.5,4,3,1
AI产品经理,某知名公司,成都,25-45k,硕士,5-10年,某知名公司 融资未公开,10000人以上,https://www.liepin.com/a/68974839.shtml,AI,35.0,7.5,4,5,1
AI Development Engineer（外资三大药企）,世界三大药厂之一,成都,20-40k,硕士,5-10年,世界三大药厂之一 不需要融资,10000人以上,https://www.liepin.com/a/70707113.shtml,AI,30.0,7.5,4,5,1
AI算法工程师（Agent),外资医疗信息技术服务公司,成都,20-30k·13薪,统招本科,1年以上,外资医疗信息技术服务公司,500-999人,https://www.liepin.com/a/71074757.shtml,AI,25.0,1.0,3,3,4
AI团队负责人,某成都电子/半导体/集成电路公司,成都-温江区,20-30k·13薪,学历不限,3-5年,某成都电子/半导体/集成电路公司 不需要融资,100-499人,https://www.liepin.com/a/70072513.shtml,AI,25.0,4.0,0,2,0
AI Engineer,某大型制药公司,成都,25-50k·13薪,硕士,3-5年,某大型制药公司 不需要融资,10000人以上,https://www.liepin.com/a/70704771.shtml,AI,37.5,4.0,4,5,1
AI算法工程師,鸿富锦精密电子(成都)有限公司,成都-高新区,20-50k·13薪,博士,经验不限,鸿富锦精密电子(成都)有限公司,10000人以上,https://www.liepin.com/job/1976420025.shtml,AI,35.0,0.5,5,5,2
Ai fabric高阶-互联架构/数据路径架构/流量管理架构/转发架构/协议架构/esl/ rtl leader/dv leader/PD,某上海电子/半导体/集成电路公司,成都,100-150k·15薪,统招本科,10年以上,某上海电子/半导体/集成电路公司 A轮,100-499人,https://www.liepin.com/a/70168919.shtml,AI,125.0,10.0,3,2,5
AI语音产品经理,某大型知名整车制造公司,成都-龙泉驿区,20-40k,统招本科,3年以上,某大型知名整车制造公司 融资未公开,5000-10000人,https://www.liepin.com/a/70798355.shtml,AI,30.0,3.0,3,5,1
AI产品经理,某深圳区块链公司,成都,20-30k,统招本科,经验不限,某深圳区块链公司 融资未公开,100-499人,https://www.liepin.com/a/71184211.shtml,AI,25.0,0.5,3,2,2
AI安全专家,锐捷网络,成都-武侯区,40-70k·15薪,本科,10年以上,锐捷网络 科创板上市,5000-10000人,https://www.liepin.com/job/1978186855.shtml,AI,55.0,10.0,3,5,1
AI产品经理,,成都-青羊区,20-30k,统招本科,经验不限,人力资源服务 已上市,10000人以上,https://www.liepin.com/a/70927991.shtml,AI,25.0,0.5,3,5,2
AI智能体产品经理,某成都大型在线教育公司,成都,25-35k·14薪,学历不限,3-5年,某成都大型在线教育公司 A轮,5000-10000人,https://www.liepin.com/a/69365685.shtml,AI,30.0,4.0,0,5,0
AI课堂总经理,,成都-青羊区,130-180k,硕士,5-10年,培训服务 已上市,10000人以上,https://www.liepin.com/a/70807453.shtml,AI,155.0,7.5,4,5,5
项目负责人/全栈（AI）,某合肥咨询服务公司,成都,20-30k·13薪,硕士,5-10年,某合肥咨询服务公司,100-499人,https://www.liepin.com/a/70788231.shtml,AI,25.0,7.5,4,2,3
AI&大数据架构师（国企）,某知名公司,成都,40-70k,统招本科,10年以上,某知名公司 天使轮,500-999人,https://www.liepin.com/a/71035447.shtml,AI,55.0,10.0,3,3,3
AI销售专家,,成都,45-55k·15薪,本科,3-5年,互联网 已上市,10000人以上,https://www.liepin.com/a/70020621.shtml,AI,50.0,4.0,3,5,1
AI智算网络神经中枢芯片,某上海电子/半导体/集成电路公司,成都,100-150k·20薪,统招本科,10年以上,某上海电子/半导体/集成电路公司 A轮,100-499人,https://www.liepin.com/a/69162631.shtml,AI,125.0,10.0,3,2,5
AI编译器开发(成都),某北京大型电子/半导体/集成电路公司,成都,60-90k,硕士,经验不限,某北京大型电子/半导体/集成电路公司 融资未公开,5000-10000人,https://www.liepin.com/a/70869259.shtml,AI,75.0,0.5,4,5,2
AI产品经理岗,,成都,15-20k,统招本科,3-5年,食品/饮料/酒水 已上市,2000-5000人,https://www.liepin.com/a/71419771.shtml,AI,17.5,4.0,3,0,4
AI园区网络架构师 (MJ017667),锐捷网络,成都-武侯区,30-50k·15薪,统招本科,5年以上,锐捷网络 科创板上市,5000-10000人,https://www.liepin.com/job/1979461717.shtml,AI,40.0,5.0,3,5,1
AI软件工程师（外企）,某北京大型制药公司,成都,40-50k·13薪,硕士,3-5年,某北京大型制药公司 不需要融资,10000人以上,https://www.liepin.com/a/70706827.shtml,AI,45.0,4.0,4,5,1
UI设计师（AI创新方向）,LingoAce,成都-高新区,8-12k·14薪,统招本科,3年以上,LingoAce C轮,1000-2000人,https://www.liepin.com/job/1979235307.shtml,AI,10.0,3.0,3,0,4
AI解决方案售前顾问-飞书渠道,字节跳动,成都-武侯区,20-50k·15薪,本科,3-5年,字节跳动,10000人以上,https://www.liepin.com/job/1978411855.shtml,AI,35.0,4.0,3,5,1
AI中台架构师,某北京大型学术/科研公司,成都,20-40k,统招本科,5-10年,某北京大型学术/科研公司 天使轮,500-999人,https://www.liepin.com/a/71305125.shtml,AI,30.0,7.5,3,3,1
AI产品经理,广州景烁数据科技有限公司,成都-高新区,15-30k·15薪,统招本科,3年以上,广州景烁数据科技有限公司,5000-10000人,https://www.liepin.com/job/1978788275.shtml,AI,22.5,3.0,3,5,1
AI编译器、算子、通信库、ESL、软硬协同、AI WIFI固件、框架、NIC网卡驱动,某北京电子/半导体/集成电路公司,成都,50-70k·16薪,硕士,5年以上,某北京电子/半导体/集成电路公司 D轮及以上,100-499人,https://www.liepin.com/a/71038723.shtml,AI,60.0,5.0,4,2,1
AI产品经理,某深圳大型食品/饮料/酒水公司,成都-武侯区,15-25k·13薪,统招本科,5-10年,某深圳大型食品/饮料/酒水公司 战略融资,10000人以上,https://www.liepin.com/a/71108145.shtml,AI,20.0,7.5,3,5,1
